color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,genres,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
'Color', '99', '192', '292', '14000', 'Drama|Romance', '14816', '2', 'car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation', 'English', 'USA', 'R', '7000000', '2009', '343', '2.35', '16000'
'Color', '164', '17000', '159', '883', 'Drama', '1934', '0', 'carpenter|exorcism|faith|reference to jesus christ|temptation', 'English', 'USA', 'R', '7000000', '1988', '618', '1.85', '0'
'Color', '96', '30', '407', '761', 'Comedy|Drama|Romance', '2018', '3', 'class|cornwall connecticut|dog|friend|pawtucket rhode island', 'English', 'USA', 'R', '7000000', '1999', '412', '1.85', '0'
'Color', '122', '98', '397', '729', 'Comedy|Drama|Musical|Romance', '2321', '1', 'bollywood|india|jane austen|london england|travel', 'English', 'UK', 'PG-13', '7000000', '2004', '579', '2.35', '0'
'Color', '94', '176', '46', '116', 'Adventure|Biography|Drama|History', '312', '1', 'aborigine|based on true story|colonialism|fence|half caste', 'Aboriginal', 'Australia', 'PG', '6000000', '2002', '93', '2.35', '0'
'Color', '93', '70', '442', '692', 'Comedy|Sport', '3128', '0', '2000s|golf caddy|golf course|golfer|question mark in title', 'English', 'USA', 'PG-13', '7000000', '2007', '585', '1.85', '446'
'Color', '96', '6', '38', '206', 'Action|Crime|Horror|Sci-Fi|Thriller', '493', '0', 'appearing from water|breasts|creature|partner|water', 'English', 'UK', 'R', '7000000', '1992', '192', '1.85', '0'
'Color', '113', '7', '35', '11000', 'Adventure|Biography|Drama', '11116', '2', '1950s|idaho|love|missionary|mormon', 'English', 'USA', 'PG', '7000000', '2001', '43', '1.85', '650'
'Color', '99', '342', '501', '1000', 'Drama|Sport', '2158', '0', 'bar|debt|fight|instructor|jujitsu', 'English', 'USA', 'R', '7000000', '2008', '518', '2.35', '0'
'Color', '91', '157', '224', '490', 'Comedy|Drama|Romance', '1136', '2', '21 year old|forename as title|musician|party|rearview mirror', 'English', 'USA', 'R', '7000000', '2010', '259', '1.85', '0'
'Color', '100', '0', '359', '655', 'Drama|Family', '1906', '0', 'artist|box office flop|dog|drawing|flanders', 'English', 'USA', 'PG', '7000000', '1999', '476', '1.85', '157'
'Color', '105', '261', '617', '783', 'Biography|Crime|Drama', '2684', '3', 'friendship|photography|radio|sex addict|video', 'English', 'USA', 'R', '7000000', '2002', '658', '1.85', '357'
'Color', '99', '60', '628', '4000', 'Biography|Drama', '6526', '0', 'andy warhol|female nudity|public nudity|singer|socialite', 'English', 'USA', 'R', '7000000', '2006', '787', '1.85', '3000'
'Color', '112', '159', '77', '3000', 'Drama|Thriller', '3547', '0', 'archery|defiance|mental illness|psychopath|toilet training', 'English', 'UK', 'R', '7000000', '2011', '294', '2.35', '38000'
'Color', '99', '2', '455', '1000', 'Drama|Sport', '2589', '2', 'basketball|catholic|coach|college|nun', 'English', 'USA', 'G', '7000000', '2009', '690', '2.35', '797'
'Color', '125', '127', '798', '6000', 'Drama|Romance', '8876', '6', 'adoption|baby|girl|lawyer|sex', 'English', 'USA', 'R', '4825000', '2009', '941', '2.35', '0'
'Color', '107', '6', '375', '963', 'Adventure|Drama|Romance|War', '2209', '1', 'arab|bare chested male|foreign legion|french foreign legion|morocco', 'English', 'UK', 'PG', '9000000', '1977', '750', '1.85', '122'
'Color', '107', '8', '39', '106', 'Comedy|Fantasy|Sci-Fi', '215', '1', 'distant past|future time travel|nobleman|squire|trapped in the past', 'French', 'France', 'R', '50000000', '1993', '54', '2.35', '0'
'Color', '97', '0', '106', '227', 'Comedy|Drama', '684', '0', 'actor|boredom|luxury hotel|party|trip', 'English', 'USA', 'R', '7000000', '2010', '218', '1.85', '0'
'Color', '95', '43', '611', '1000', 'Comedy', '5213', '1', 'box office flop|company|invention|roommate|surfer', 'English', 'USA', 'PG-13', '10000000', '1998', '788', '1.85', '724'
'Color', '106', '58', '973', '23000', 'Drama', '44969', '0', 'bully|car|car accident|fire|vomiting', 'English', 'USA', 'R', '7000000', '2010', '20000', '2.35', '19000'
'Color', '96', '5', '52', '766', 'Drama|Romance', '1251', '3', '1930s|car accident|hospital|marital rape|painter', 'English', 'UK', 'R', '7000000', '2002', '358', '1.85', '97'
'Color', '103', '6', '935', '7000', 'Biography|Drama|Romance', '9660', '0', 'cancer|gay bar|lesbian kiss|partner|public hearing', 'English', 'USA', 'PG-13', '7000000', '2015', '1000', '1.85', '0'
'Color', '108', '30', '281', '474', 'Comedy', '2029', '4', 'co worker|escort|magazine|teacher|writer', 'English', 'USA', 'R', '7000000', '2010', '403', '2.35', '916'
'Color', '118', '0', '410', '26000', 'Comedy|Crime|Thriller', '27756', '2', 'cash|financial problem|heist|land rover|mortgage', 'English', 'USA', 'R', '7000000', '2010', '854', '1.85', '694'
'Color', '97', '554', '530', '876', 'Drama', '2544', '3', 'alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife', 'English', 'UK', 'R', '7000000', '2005', '838', '2.35', '311'
'Color', '115', '16000', '240', '16000', 'Western', '17209', '0', 'gold|miner|preacher|prospector|sheriff', 'English', 'USA', 'R', '6900000', '1985', '455', '2.35', '0'
'Color', '102', '0', '787', '14000', 'Comedy', '18643', '1', 'football|hazing|high school|last day of school|pledge', 'English', 'USA', 'R', '6900000', '1993', '1000', '1.85', '10000'
'Color', '108', '3', '436', '710', 'Comedy|Drama', '2119', '1', 'chumscrubber|death|friend|pills|school', 'English', 'USA', 'R', '6800000', '2005', '697', '2.35', '1000'
'Color', '101', '0', '83', '240', 'Crime|Thriller', '490', '8'," ""bar|strip club|stripper|texas hold 'em|thong""", 'English', 'USA', 'R', '6800000', '2003', '83', '2.35', '413'
'Color', '101', '13', '261', '34000', 'Drama|Horror|Thriller', '35717', '1', 'brother sister relationship|death of sister|female protagonist|mother daughter relationship|murder', 'English', 'Canada', 'PG-13', '6900000', '2012', '924', '2.35', '10000'
'Color', '139', '777', '58', '131', 'Drama|Mystery|War', '343', '0', 'brother sister relationship|family relationships|middle east|mother son relationship|twin brother and sister', 'French', 'Canada', 'R', '6800000', '2010', '66', '1.85', '37000'
'Color', '115', '294', '15', '585', 'Action|Crime|Drama|Thriller', '666', '1', 'brazil|military police|police|rio de janeiro brazil|slum', 'Portuguese', 'Brazil', 'R', '4000000', '2007', '39', '1.85', '11000'
'Color', '99', '40', '300', '1000', 'Horror|Mystery', '2323', '0', 'horror movie prequel|murder|paranormal activity|self sacrifice|suicide', 'English', 'USA', 'R', '6500000', '2014', '421', '2.35', '45000'
'Color', '88', '3', '38', '46', 'Comedy|Drama|Musical', '225', '7', 'australia|journey|love|priest|traveling', 'English', 'Australia', 'PG-13', '6500000', '2009', '46', '2.35', '479'
'Color', '112', '309', '15', '27', 'Crime|Drama', '106', '2', 'drugs|escape|football|friend|violence', 'English', 'USA', 'R', '6000000', '1991', '26', '1.85', '0'
'Color', '108', '7', '51', '699', 'Biography|Drama|Music', '936', '1', 'crash|hispanic|interracial relationship|interracial romance|racism', 'English', 'USA', 'PG-13', '6500000', '1987', '63', '1.85', '0'
'Color', '104', '0', '517', '754', 'Mystery|Romance|Thriller', '2442', '0', 'apartment|elevator|murder|psychiatrist|sunglasses', 'English', 'USA', 'X', '6500000', '1980', '567', '2.35', '0'
'Color', '108', '208', '689', '876', 'Adventure|Comedy|Drama|Family', '4840', '0', 'boy|lesson|mississippi river|river|slave', 'English', 'USA', 'PG', '6500000', '1993', '827', '1.85', '391'
'Color', '102', '218', '376', '900', 'Comedy|Crime', '2475', '3', 'drug deal|drugs|sex|sex on stairs|strip club', 'English', 'USA', 'R', '6500000', '1999', '563', '2.35', '0'
'Color', '88', '132', '180', '435', 'Comedy|Drama|Romance', '1140', '2', 'friend|friendship|marital problem|money problems|nervous breakdown', 'English', 'USA', 'R', '6500000', '2006', '230', '2.35', '515'
'Color', '91', '38', '91', '730', 'Horror|Sci-Fi|Thriller', '1405', '0', 'animal attack|bat|creature feature|experiment|mad scientist', 'English', 'USA', 'PG-13', '6500000', '1999', '461', '2.35', '342'
'Color', '141', '11', '8', '56', 'Biography|Drama', '105', '0', 'breasts|farm|jew|kenya|tween girl', 'English', 'Germany', 'R', '7000000', '2001', '36', '2.35', '802'
'Color', '101', '0', '726', '13000', 'Drama', '15230', '0', 'female frontal nudity|female nudity|male nudity|sex addict|sex addiction', 'English', 'UK', 'NC-17', '6500000', '2011', '898', '2.35', '23000'
'Color', '105', '905', '466', '27000', 'Crime|Drama|Thriller', '29277', '1', 'cake|cocaine|drugs|pills|serbian', 'English', 'UK', 'R', '4000000', '2004', '594', '2.35', '0'
'Color', '100', '0', '266', '1000', 'Drama|Western', '1942', '2', 'estrangement|missouri|mormon|mormon church|mormon temple', 'English', 'USA', 'PG-13', '6500000', '2005', '373', '2.35', '19'
'Color', '116', '129', '782', '10000', 'Drama|Thriller', '13180', '4', 'anarchist|corporation|greedy institution|vomiting|watching television', 'English', 'UK', 'PG-13', '6500000', '2013', '918', '2.35', '12000'
'Color', '97', '15', '874', '18000', 'Drama|Romance', '21107', '2', 'hand job|hugging|long hair|new york city|two men one woman', 'English', 'USA', 'R', '6500000', '2004', '986', '2.35', '1000'
'Color', '105', '38', '706', '12000', 'Drama|Romance|War', '14462', '0', 'captain|casualty notification|casualty notification team|sergeant|staff sergeant', 'English', 'USA', 'R', '6500000', '2009', '712', '2.35', '0'
' Black and White', '122', '210', '471', '845', 'Biography|Drama|Music', '2614', '1', 'band|employment agency|singer|stage fright|suicide', 'English', 'UK', 'R', '4500000', '2007', '631', '2.35', '13000'
'Color', '107', '0', '255', '2000', 'Action|Sci-Fi', '3582', '1', 'cyborg|future war|robot|shootout in a police station|urban setting', 'English', 'UK', 'R', '6500000', '1984', '663', '1.85', '13000'
' Black and White', '121', '31', '43', '65', 'Drama|Romance', '200', '2', 'coma|east germany|german democratic republic|germany|heart attack', 'German', 'Germany', 'R', '4800000', '2003', '51', '1.85', '11000'
'Color', '98', '0', '27', '1000', 'Biography|Drama|Sport', '1163', '2', 'cup|derby county|flashback|football|leeds united', 'English', 'UK', 'R', '10000000', '2009', '54', '1.85', '0'
'Color', '123', '0', '781', '1000', 'Comedy|Romance', '3254', '6', 'comic|ex girlfriend|jay and silent bob|mall|teenager', 'English', 'USA', 'R', '6000000', '1995', '898', '1.85', '0'
'Color', '110', '116', '898', '1000', 'Musical|Romance', '5127', '2', 'automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959', 'English', 'USA', 'PG-13', '6000000', '1978', '944', '2.35', '13000'
'Color', '120', '0', '576', '40000', 'Drama|War', '42028', '0', '1960s|famous score|hero|vietnam|vietnam war', 'English', 'UK', 'R', '6000000', '1986', '854', '1.85', '9000'
'Color', '122', '909', '282', '503', 'Documentary|Drama|War', '1448', '0', 'anti war|interview|iraq|paranoia|war on terrorism', 'English', 'USA', 'R', '6000000', '2004', '328', '1.85', '0'
'Color', '110', '131', '399', '640', 'Biography|Crime|Drama|Western', '2169', '1', 'bolivia|gang|outlaw|posse|train', 'English', 'USA', 'M', '6000000', '1969', '566', '2.35', '0'
'Color', '139', '55', '266', '382', 'Comedy|Family|Fantasy|Musical', '2045', '2', 'banker|female protagonist|live action and animation|magic|nanny', 'English', 'USA', 'Approved', '6000000', '1964', '279', '1.66', '0'
'Color', '124', '0', '535', '2000', 'Drama', '5122', '3', 'choir|death|friend|suicide|therapy', 'English', 'USA', 'R', '6000000', '1980', '553', '1.85', '0'
'Color', '120', '153', '447', '1000', 'Action|Adventure|Comedy', '3175', '0', '19th century|around the world|inventor|martial arts|train', 'English', 'USA', 'PG', '110000000', '2004', '1000', '2.35', '0'
'Color', '152', '34', '249', '804', 'Crime|Drama|Musical|Romance|Thriller', '1802', '0', 'dance|gang|new york city|puerto rican|tragedy', 'English', 'USA', 'Unrated', '6000000', '1961', '271', '2.2', '0'
'Color', '98', '11000', '484', '13000', 'Comedy|Sport', '14921', '3', 'caddy|country club|golf course|gopher|nudity', 'English', 'USA', 'R', '6000000', '1980', '573', '1.85', '0'
'Color', '106', '10', '578', '3000', 'Comedy|Drama', '6419', '4', 'african american|commitment|friend|friendship|playboy', 'English', 'USA', 'R', '6000000', '2001', '685', '1.85', '478'
'Color', '106', '44', '328', '865', 'Comedy|Drama|Romance', '2724', '0', 'flashback|friendship|public nudity|shower|wedding', 'English', 'USA', 'R', '6000000', '1999', '405', '1.85', '990'
'Color', '106', '0', '574', '18000', 'Crime|Drama|Mystery|Thriller', '20821', '4', 'criminal|dirty cop|flashback|limping|suspect', 'English', 'USA', 'R', '6000000', '1995', '979', '2.35', '28000'
' Black and White', '89', '81', '92', '321', 'Fantasy|Horror|Romance|Thriller', '584', '0', 'child|comic book|dream|murderer|nightmare', 'English', 'USA', 'X', '8000000', '1989', '101', '1.85', '1000'
'Color', '94', '12', '583', '16000', 'Comedy|Romance', '19341', '0', 'college|love|party|reporter|tuition', 'English', 'Germany', 'R', '6000000', '2002', '876', '1.85', '0'
'Color', '109', '0', '120', '1000', 'Drama|Sport', '1582', '0', 'heart attack|stripper|supermarket|wrestler|wrestling', 'English', 'USA', 'R', '6000000', '2008', '245', '2.35', '10000'
'Color', '144', '54', '332', '469', 'Drama|Romance|Western', '2037', '0', 'box office hit|half breed|infidelity|shooting|texas', 'English', 'USA', 'Unrated', '8000000', '1946', '436', '1.37', '403'
'Color', '90', '378', '658', '957', 'Comedy', '4611', '9', 'dog show|gay|gay character|gay couple|gay interest', 'English', 'USA', 'PG-13', '6000000', '2000', '925', '1.85', '0'
'Color', '106', '0', '381', '742', 'Action|Sci-Fi', '2270', '1', '1990s|police|prison|rescue|year 1997', 'English', 'UK', 'R', '6000000', '1981', '602', '2.35', '0'
'Color', '121', '0', '182', '413', 'Comedy|Drama|Musical', '1284', '4', 'beauty salon|black college|college|fraternity|sorority', 'English', 'USA', 'R', '6500000', '1988', '282', '1.85', '624'
'Color', '89', '0', '405', '555', 'Comedy|Family', '1752', '2', 'competition|estranged father|skunk|summer camp|wall', 'English', 'USA', 'PG', '6000000', '2007', '484', '1.85', '256'
'Color', '104', '80', '658', '8000', 'Comedy|Drama|Romance', '10430', '4'," ""commitment|marriage|pizza|title appears in writing|woman wearing only a man's shirt""", 'English', 'USA', 'R', '6000000', '1988', '960', '1.85', '0'
'Color', '99', '29', '161', '711', 'Comedy|Drama|Fantasy|Romance', '1462', '1', 'alternative reality|multiple outcomes|parallel time|serendipity|twist of fate', 'English', 'UK', 'R', '9000000', '1998', '427', '1.85', '0'
'Color', '98', '38', '360', '1000', 'Comedy|Horror|Thriller', '3221', '0', 'child abuse|death|drugs|ku klux klan|police brutality', 'English', 'USA', 'R', '6000000', '1995', '475', '1.85', '985'
'Color', '121', '162', '25', '1000', 'Biography|Drama|History|Thriller', '1184', '1', '1970s|assassination|doctor|scottish|ugandan', 'English', 'UK', 'R', '6000000', '2006', '149', '2.35', '0'
'Color', '96', '2', '120', '742', 'Horror|Thriller', '1308', '1', 'cat|halloween|kitten|michael myers|psychotronic', 'English', 'USA', 'X', '3000000', '1989', '256', '1.85', '926'
'Color', '99', '0', '84', '11000', 'Comedy|Crime|Drama', '11328', '1', 'funeral|stockbroker|texas|vacation|widow', 'English', 'USA', 'PG-13', '5000000', '2011', '106', '1.85', '15000'
'Color', '122', '0', '221', '697', 'Biography|Drama', '1517', '0', '1940s|artist|drinking|life magazine|painter', 'English', 'USA', 'R', '6000000', '2000', '394', '1.85', '0'
'Color', '101', '112', '612', '1000', 'Comedy|Drama|Romance', '2697', '5'," ""bartender|friend|new year's eve|party|punk""", 'English', 'USA', 'R', '6000000', '1999', '744', '1.85', '0'
'Color', '102', '49', '10000', '24000', 'Drama|Mystery|Romance|Thriller', '51355', '1', 'american in paris|book|love|novel|writer', 'English', 'USA', 'PG-13', '6000000', '2012', '14000', '1.85', '21000'
'Color', '84', '4', '546', '8000', 'Comedy|Western', '10123', '1', 'absurd humor|drug lord|mexico|ranch|spaghetti western', 'Spanish', 'USA', 'R', '6000000', '2012', '806', '2.35', '9000'
'Color', '104', '20', '130', '3000', 'Comedy|Drama', '3825', '6', 'anger|family reunion|father son reunion|hugging|movie making', 'English', 'USA', 'PG-13', '6000000', '2009', '591', '1.85', '0'
'Color', '96', '51', '28', '3000', 'Comedy|Crime|Thriller', '3569', '0', 'boat on fire|drug smuggling|fbi|fbi agent|small town', 'English', 'Ireland', 'R', '6000000', '2011', '482', '2.35', '17000'
'Color', '94', '0', '664', '1000', 'Comedy', '4484', '0', 'college|face slap|high school|loss of virginity|pierced nipple', 'English', 'USA', 'R', '6500000', '2008', '1000', '1.85', '422'
'Color', '90', '0', '826', '4000', 'Drama|Romance', '7103', '0', 'catholic|five sisters|isolation|school|suicide', 'English', 'USA', 'R', '6000000', '1999', '899', '1.85', '0'
'Color', '90', '138', '263', '373', 'Comedy|Romance', '1831', '2', 'fellatio|hugh hefner|oral sex|playboy centerfold|topless female nudity', 'English', 'USA', 'R', '6000000', '2009', '308', '1.85', '985'
